name,@lat,@lon
Rancho Avenue,14.6447633,121.1247225
Marikina Doctors Hospital and Medical Center,14.6210693,121.0825904
Abad Santos Street,14.6222402,121.0977804
Rome Street,14.6695479,121.106674
Rome Street,14.668986,121.1064942
Deguangco Street,14.630343,121.0957349
Deguangco Street,14.6302254,121.0953902
Doña A. Tuazon,14.6300607,121.0952638
Cattleya Street,14.6217293,121.079482
Champaca Street,14.6223476,121.0789544
Anthurium Street,14.6195928,121.0789276
,14.6233166,121.1045506
E. Aguinaldo Street,14.6349164,121.1036893
E. Aguinaldo Street,14.6349279,121.1036538
E. Aguinaldo Street,14.6348228,121.103684
Kapitan Herminio Siasoco Street,14.6341844,121.0948612
Saint Therese Street,14.6279149,121.0886151
Saint Domitillia Street,14.6319203,121.0840597
Narra Street,14.6320869,121.0839343
Diamond Street,14.6494831,121.1061038
Bayan-Bayanan Avenue,14.6509202,121.1040585
Bayan-Bayanan Avenue,14.6508037,121.1034032
Yakal Street,14.6506558,121.0917309
Talong Street,14.6536354,121.0965656
Palay Street,14.6536829,121.0959896
Talisay Street,14.6533434,121.0958554
Road Dike,14.6537131,121.0958792
Road Dike,14.653445,121.0957646
Santan Street,14.6555678,121.1028409
Gumamela Street,14.6557382,121.1028566
Sunflower Street,14.6559089,121.1028657
Rose Street,14.6562399,121.1028884
Orchids Street,14.6560731,121.1028736
Roga Compound,14.656621,121.1024875
Green Street,14.6371422,121.1125361
Justa Street,14.6217302,121.0983174
Bacolod Street,14.6280648,121.0986589
Alley 2,14.6421034,121.1121021
Alley 5,14.6427306,121.113081
Alley 3,14.642299,121.1129313
Alley 5,14.6432826,121.1122338
Kapitan Moy Street,14.6311647,121.097066
Florencio Paz Street,14.6312282,121.0973088
Florencio Paz Street,14.6320189,121.0971198
Isabelo Mendoza Street,14.6296825,121.0976029
Isabelo Mendoza Street,14.6295085,121.0970152
Ramdale Homes,14.6566699,121.1158286
Gardenia Drive,14.6570191,121.1152807
McDonalds Street,14.6327942,121.0996102
McDonalds Street,14.6326624,121.0996269
McDonalds Street,14.633592,121.0995075
Nicanor Roxas Street,14.6237244,121.0961852
Starlight Street,14.6368737,121.1307246
Champagne Street,14.6383235,121.1211694
Taal Street,14.640876,121.1207135
Maple Road Apartments,14.6413935,121.1209513
Rancho Avenue,14.6421314,121.122351
Rancho Avenue,14.642078,121.122291
Rancho Avenue,14.6420992,121.1223529
Rancho Avenue,14.6420952,121.1222374
Rancho Avenue,14.6421123,121.1221224
Rancho Avenue,14.6421422,121.1222891
Champagnat Street,14.6446442,121.1253938
Champagnat Street,14.6444779,121.1256178
Peace Street,14.6501909,121.1262185
Hope Street,14.6499181,121.1259067
Castel Street,14.6495885,121.1254328
Champagnat Street,14.6473703,121.1224642
Merino Street,14.6471546,121.1226328
Champagnat Street,14.6449746,121.1244887
Emmanuel Residences,14.6476471,121.1182836
Natashaville,14.65043,121.1204402
General Ordoñez Street,14.6519549,121.1228748
S. Dancel Street,14.631775,121.0941009
A. Bonifacio Avenue,14.6351401,121.0882338
A. Bonifacio Avenue,14.6347819,121.0875062
A. Bonifacio Avenue,14.6339065,121.0857139
A. Bonifacio Avenue,14.6336615,121.0851873
A. Bonifacio Avenue,14.6336159,121.0850719
A. Bonifacio Avenue,14.633455,121.084576
Palm Drive,14.6502594,121.1154159
Ipil Street,14.6513672,121.1145164
Levier Heights,14.6526913,121.1152131
Champaca Residences,14.6519386,121.119733
Northwest Street,14.6567959,121.1194892
Trinity Street,14.629287,121.0902932
Cambridge Street,14.6297208,121.0927273
Cambridge Street,14.6278295,121.0887096
Marymount Street,14.6294983,121.0898969
Melbourne Street,14.6310373,121.089433
Riverside Drive,14.6327332,121.0889941
Riverside Drive,14.6325479,121.0879448
Austin Street,14.6346282,121.0887489
Saint Bernadette Street,14.6345775,121.0886012
Saint Mary Avenue,14.6276484,121.0884657
Saint Mary Avenue,14.6337171,121.088813
Chrysanthemum Street,14.6385924,121.0835652
A. Bonifacio Avenue,14.632756,121.0823429
A. Bonifacio Avenue,14.6325257,121.0815358
A. Bonifacio Avenue,14.6327039,121.082166
A. Bonifacio Avenue,14.632258,121.0802683
Regis Street,14.6339123,121.0805428
Saint Anne Street,14.6339162,121.0810127
Saint Anne Street,14.6339349,121.0809922
Saint Andrew Street,14.6376571,121.082565
Saint Paul Street,14.6369886,121.082737
President Marcos Street,14.6244558,121.0756381
Noah HOA,14.6534953,121.1196681
Crystal Street,14.6540859,121.1313169
Magnolia Street,14.6544682,121.1266707
Tanguile Street,14.6597149,121.1203849
La Colina,14.6548876,121.1269159
Orchids Street,14.6564101,121.1256224
Orchids Street,14.6563218,121.1255744
Orchids Street,14.6563438,121.1255483
Sanchez Street,14.6603893,121.1202076
Gold Street,14.661482,121.1275102
Riverbanks Access Road,14.6294513,121.0823851
A. Bonifacio Avenue,14.6341759,121.0862849
A. Bonifacio Avenue,14.6344762,121.0868905
Levier 2 Townhomes,14.6625979,121.1131398
Narra Street,14.6680141,121.1075307
Bel-Air Street,14.6628929,121.105524
Mayor Gil Fernando Avenue,14.629826,121.1018103
Mayor Gil Fernando Avenue,14.6301492,121.1017714
A. Bonifacio Avenue,14.6362012,121.0907701
A. Bonifacio Avenue,14.6361683,121.0912213
A. Bonifacio Avenue,14.6356698,121.0893193
A. Bonifacio Avenue,14.6355331,121.0890351
Buenmar Street,14.6699997,121.1071045
Buenmar Street,14.6700075,121.1069955
Buenmar Street,14.669979,121.107099
Buenmar Street,14.6700284,121.1070011
Buenmar Street,14.6700399,121.1066738
Costa Rica Street,14.6697121,121.1088585
Puerto Rico Street,14.6698745,121.109111
F. Manalo Street,14.6722761,121.1065651
A. Bonifacio Avenue,14.6322338,121.0798975
A. Bonifacio Avenue,14.6321499,121.0798532
A. Bonifacio Avenue,14.6323028,121.0804649
A. Bonifacio Avenue,14.6326582,121.0820032
A. Bonifacio Avenue,14.6324828,121.0813442
Infant Jesus Academy,14.6449124,121.1173813
,14.6443043,121.1188834
Oval Street,14.6397521,121.1005416
Mayor Gil Fernando Avenue,14.6401553,121.1032953
Mayor Gil Fernando Avenue,14.6399735,121.1032082
Mayor Gil Fernando Avenue,14.6398018,121.1031267
Mayor Gil Fernando Avenue,14.6382322,121.1023824
Mayor Gil Fernando Avenue,14.6352452,121.1019128
Mayor Gil Fernando Avenue,14.6343886,121.1018816
Diamond Street,14.6495892,121.1061502
Bayan-Bayanan Access Road,14.6455906,121.1044409
Bayan-Bayanan Access Road,14.6454732,121.104394
Bayan-Bayanan Access Road,14.6450776,121.104204
Bayan-Bayanan Access Road,14.6439337,121.1035044
Bayan-Bayanan Access Road,14.644379,121.1037471
Libra Avenue,14.6709256,121.1025707
Alley 3,14.6707166,121.1028979
Alley 4,14.6707324,121.1029628
Alley 6,14.6710775,121.1034307
Alley 7,14.6711199,121.1037458
Katipunan Street,14.6408804,121.1101719
Katipunan Street,14.6399813,121.1098592
Katipunan Street,14.6415897,121.1104242
Katipunan Street,14.6373867,121.1089283
Katarungan Street,14.645944,121.1114837
Kaginhawahan Street,14.6469831,121.1110959
Alley 14,14.6719296,121.1056158
Alley 13,14.6718204,121.1053212
Alley 12,14.671691,121.1050025
Alley 11,14.6715487,121.104582
Alley 10,14.6713059,121.1042565
Alley 9,14.6712503,121.104165
Alley 6,14.6708858,121.1035231
Alley 4,14.6704088,121.1031244
Alley 3,14.6702335,121.1029547
Alley 2,14.670072,121.1028358
Guerilla Street,14.6378442,121.0972431
Lazaro Street Extension,14.6390916,121.0969775
Bel-Air Street,14.6662305,121.1066129
Daisy,14.6626973,121.1003201
Buenmar Street,14.6699306,121.1073028
J. P. Rizal Street,14.6687616,121.1080244
J. P. Rizal Street,14.6689492,121.1080846
J. P. Rizal Street,14.6691923,121.1081627
Parrot Street,14.6442662,121.0914415
Ostrich Street,14.6451464,121.0916853
Camachile Street,14.6454134,121.0907698
Penguin Street,14.6440914,121.0914438
Owl Street,14.644352,121.0914655
Sampaguita Street,14.6564293,121.1028995
Katarungan Street,14.6433798,121.0921881
Cetlosia Street,14.6434972,121.0917736
Peasant Street,14.6438329,121.0918185
Dove Street,14.6439108,121.0918085
Turkey Street,14.6440316,121.0917608
Rhadamantus Street,14.6426336,121.0921369
Kawikaan Street,14.642789,121.0923167
Opal Street,14.6501434,121.1068776
Cepeda Street,14.6459801,121.1037807
Penguin Street,14.6439903,121.0912436
Paod Street,14.6403342,121.0928653
Brazil Street,14.6579982,121.0919349
Moscow Villas Street,14.6571502,121.0930087
Silverdrop Street,14.654419,121.0946163
Monark Street,14.6555786,121.0936609
Monark Street,14.6556219,121.0936169
Garnet Street,14.6511804,121.0950877
Santan Street,14.6476611,121.0956276
Damayan Compound,14.6550034,121.0981618
Honda Street,14.6468966,121.0915561
Mississippi Street,14.6478645,121.0911033
African Daisy Street,14.6502863,121.0914639
Antivo Street,14.650409,121.0914915
Marble Street,14.6510017,121.0919987
Caimito Street,14.6482161,121.0920887
Sunflower Street,14.6500159,121.091427
Rose Street,14.6501155,121.0914279
Sunstone Street,14.6501945,121.0925417
Moonstone Street,14.6501272,121.0925108
Gold Street,14.6498158,121.0920033
Lily Street,14.6494602,121.0913682
Diamond Street,14.6512416,121.0927497
Sodalite Street,14.6511245,121.09299
Divina Gracia Street,14.6682985,121.1123208
Mayor Gil Fernando Avenue,14.6313492,121.1016377
Mayor Gil Fernando Avenue,14.6303531,121.1017487
Mayor Gil Fernando Avenue,14.630852,121.1016931
Jose P. Laurel Sr. Street,14.629959,121.1028332
Jose P. Laurel Sr. Street,14.6287377,121.102803
Kabayani Road,14.6722127,121.1047705
Saint Ignatius Street,14.6379302,121.1229699
Alley 8 Street,14.636798,121.1194669
Alley 9 Street,14.6367104,121.1197316
Cordillera Street,14.6431489,121.1211846
Sinai Street,14.6431268,121.1212134
Oak Street,14.6409261,121.1213884
Lilac Street,14.6449396,121.1202008
37th Avenue Street,14.6661047,121.1016892
Savoy Street,14.6648602,121.1039836
Savoy Street,14.663266,121.1033568
Monterey Street,14.6640439,121.1058278
Gallant Street,14.6635133,121.1056641
Road 3,14.6616458,121.099445
General Ordoñez Street,14.6446093,121.1143068
Rainbow Street,14.6417279,121.1119136
Rainbow Street,14.6416408,121.1121781
Rainbow Street,14.641498,121.1126077
Starlight Street,14.6349882,121.1293576
Waco Street,14.6391321,121.1272426
General Ordoñez Street,14.6452293,121.1191159
General Ordoñez Street,14.6451362,121.1189803
General Ordoñez Street,14.6450241,121.1188158
General Ordoñez Street,14.6448465,121.1185316
Appaloosa Street,14.6446454,121.1206601
Buffallo Street,14.6452515,121.1199417
Bayan-Bayanan Avenue,14.6510556,121.1098059
Bayan-Bayanan Avenue,14.6510194,121.1103203
Bayan-Bayanan Avenue,14.6509182,121.1113056
Katipunan Street,14.6455887,121.1124298
General Ordoñez Street,14.646172,121.1127805
General Ordoñez Street,14.6478809,121.1207793
Real Street,14.6632208,121.1033075
Moscow Villas Street,14.6569427,121.0932428
Moscow Villas Street,14.6568219,121.09312
Upo Street,14.6545584,121.1007834
Katipunan Street Extension,14.6618716,121.0935032
Monaco Street,14.657004,121.0928605
Fortune Avenue,14.664058,121.1256844
Balite Upper,14.6661177,121.126447
Surtidos Street,14.6675205,121.1268266
Pacheco Compound,14.6537795,121.1285142
Emperor Street,14.6515373,121.1296385
Emperor Street,14.6509986,121.1303269
Santan Street,14.6550803,121.1274715
Katipunan Street Extension,14.6572789,121.0901571
Alley 6 Street,14.6577469,121.1223491
Alley 5 Street,14.6578264,121.1222432
Alley 4 Street,14.6580495,121.1222727
Alley 3 Street,14.6579804,121.1220337
Alley 2 Street,14.6580561,121.1219162
Alley 1 Street,14.658102,121.1218469
F. Balagtas Street,14.6544429,121.1177185
F. Balagtas Street,14.6545311,121.1177497
F. Balagtas Street,14.6546582,121.1177947
F. Balagtas Street,14.6557808,121.1180216
F. Balagtas Street,14.6569875,121.1182377
F. Balagtas Street,14.6577472,121.1183397
F. Balagtas Street,14.6580626,121.1183815
F. Balagtas Street,14.6582775,121.1184085
F. Balagtas Street,14.6584825,121.1184356
F. Balagtas Street,14.6586723,121.1184608
F. Balagtas Street,14.6594901,121.1185909
Kangkong Street,14.6526339,121.1004485
General Ordoñez Street,14.6571826,121.1176968
General Ordoñez Street,14.6571819,121.1173355
General Ordoñez Street,14.6571804,121.117181
General Ordoñez Street,14.6571771,121.1168516
General Ordoñez Street,14.6571726,121.1165017
General Ordoñez Street,14.6571528,121.1161276
General Ordoñez Street,14.6571326,121.1157682
General Ordoñez Street,14.6571263,121.115716
General Ordoñez Street,14.6570325,121.1155118
General Ordoñez Street,14.6569342,121.115312
General Ordoñez Street,14.6557864,121.1146022
General Ordoñez Street,14.657226,121.119487
General Ordoñez Street,14.6572019,121.1193558
General Ordoñez Street,14.6571704,121.1191664
General Ordoñez Street,14.6571566,121.1190464
General Ordoñez Street,14.657156,121.1189301
General Ordoñez Street,14.6571583,121.118812
General Ordoñez Street,14.6571631,121.1186383
General Ordoñez Street,14.6571685,121.1183843
Israel Street,14.664529,121.1077198
General Ordoñez Street,14.6540345,121.1229253
General Ordoñez Street,14.6542783,121.1228783
General Ordoñez Street,14.6544241,121.1228329
General Ordoñez Street,14.6548094,121.1226891
General Ordoñez Street,14.6552126,121.1225115
General Ordoñez Street,14.6555208,121.1223377
General Ordoñez Street,14.6561543,121.1218942
General Ordoñez Street,14.6564213,121.1216777
General Ordoñez Street,14.6567912,121.1212268
General Ordoñez Street,14.6570626,121.1208072
General Ordoñez Street,14.6571514,121.1206067
General Ordoñez Street,14.6572015,121.1204752
General Ordoñez Street,14.6572249,121.1203648
General Ordoñez Street,14.6572548,121.1201794
General Ordoñez Street,14.6572664,121.1199553
General Ordoñez Street,14.6572479,121.1196716
General Ordoñez Street,14.6526248,121.1229986
General Ordoñez Street,14.6527769,121.1230068
General Ordoñez Street,14.6530059,121.1230142
General Ordoñez Street,14.6532396,121.1230115
General Ordoñez Street,14.6535842,121.1229843
B. T. Soliven Avenue,14.6677595,121.1091847
Appaloosa Street,14.6443794,121.1203957
Hampshire Street,14.6443131,121.1174868
Oxford Street,14.6431557,121.119599
Oxford Street,14.6426218,121.1174611
Mira Verde Avenue,14.6720098,121.1162661
Basalt Street,14.6663599,121.1128694
Cinnabar Street,14.665278,121.113128
Ilang-Ilang Street,14.660133,121.1077629
Saint Michael Street,14.6716858,121.1190919
E. Aguinaldo Street,14.634844,121.1036106
Saint Anne Street,14.6342355,121.0813747
Saint Anne Street,14.6340275,121.08089
Gucci Street,14.6545408,121.1099054
General Ordoñez Street,14.6546106,121.1138999
Paraluman Street,14.6571928,121.1084546
Paraluman Street,14.6566682,121.108289
Paraluman Street,14.6560462,121.1080845
Bayan-Bayanan Avenue,14.650827,121.1049309
Bayan-Bayanan Avenue,14.6508853,121.1046372
Bayan-Bayanan Avenue,14.6506884,121.1073531
Bayan-Bayanan Avenue,14.6506713,121.1071421
Bayan-Bayanan Avenue,14.6507439,121.1076514
Yakal Street,14.6525516,121.1053941
Aba Street,14.6419527,121.1265186
Lilac Street,14.6404296,121.1219311
General Ordoñez Street,14.6486785,121.1210679
General Ordoñez Street,14.6490257,121.1211895
General Ordoñez Street,14.6491585,121.1212356
General Ordoñez Street,14.6492959,121.1212903
General Ordoñez Street,14.649451,121.1213535
General Ordoñez Street,14.6495465,121.1213929
General Ordoñez Street,14.6482101,121.1208943
C. M. Recto Street,14.660869,121.1109383
East Drive Street,14.6502441,121.1170338
Bayan-Bayanan Avenue,14.6508373,121.1080269
Bayan-Bayanan Avenue,14.6510808,121.1092271
Bayan-Bayanan Avenue,14.6510717,121.1095423
Narra Street,14.6544154,121.1150301
Pma Street,14.6491665,121.0920145
Strawberry Street,14.6488884,121.0919292
J. P. Rizal Street,14.6734566,121.109426
General A. Luna Street,14.6736803,121.1094825
B. T. Soliven Avenue,14.6636758,121.1077752
Japan Street,14.666897,121.1084937
Kapitan Enrico Cruz Street,14.6410579,121.0946524
A. Bonifacio Avenue,14.63613,121.0917245
Shale Street,14.6631157,121.10985
Spurs Street,14.6622012,121.1214837
Diamond Street,14.6602108,121.1271158
Gold Street,14.6613601,121.1274724
Pambuli Street,14.620375,121.1039803
B. T. Soliven Avenue,14.6657575,121.1085935
Ilang-Ilang Street,14.6652209,121.1038775
Katipunan Street Extension,14.6619127,121.093368
Kingfisher Street,14.6478647,121.1062342
Road Dike,14.6564673,121.0968604
Puerto Rico Street,14.6423713,121.0883938
Libya Extension,14.6718645,121.1122614
Katipunan Street Extension,14.6652765,121.0945431
Katipunan Street Extension,14.6652532,121.0946896
Olive Street,14.6369839,121.1213409
Calderon Street,14.6215353,121.0933415
F. P. Felix Avenue,14.6203814,121.1018959
F. P. Felix Avenue,14.620543,121.1019131
F. P. Felix Avenue,14.6197317,121.1017211
Bagong Farmers Avenue I,14.6557105,121.0983227
Chestnut Street,14.6395705,121.1190941
Chestnut Street,14.6391817,121.1190255
Horizon Street,14.6398692,121.1255598
Ponte Verde Drive,14.6504833,121.1305445
Chestnut Street,14.6387829,121.1189645
Oxford Street,14.6426389,121.1176599
Shoe Avenue,14.6362015,121.0973608
Hampshire Street,14.6441004,121.1175663
Sandalwood Street,14.6399835,121.1208297
Road 1 Extension,14.6604296,121.0997503
Road 1 Extension,14.6604374,121.1003864
Calcite Street,14.664318,121.1120613
Jehoshua Academy,14.6459393,121.1158463
F. Torres Street,14.6491233,121.1049848
J. Molina Street,14.6482023,121.104862
Chestnut Street,14.6381691,121.1188957
Deguangco Street,14.6329046,121.0803335
Kareta Drive,14.6406485,121.0933706
Sierra Madre Street,14.6419857,121.1193545
Banahaw Street,14.6417388,121.1197646
Makiling Street,14.6410889,121.120811
G. Cruz Street,14.6575908,121.1039411
Korea Street,14.6692002,121.1084694
Flamingo Street,14.6330264,121.1008608
H. Roxas Street,14.6272794,121.0971471
E. Dela Paz Street,14.6287263,121.09754
H. Roxas Street,14.6272429,121.0975304
Tangerine Street,14.6375683,121.1109398
Acacia Street,14.6321244,121.0819949
1st Avenue,14.6405349,121.1082775
Olive Street,14.637868,121.1132975
Champaca Street,14.6518013,121.1207708
Champaca Street,14.6518744,121.1221206
Champaca Street,14.6514733,121.118791
Rajah Soliman Street,14.6630902,121.1151354
Finland Street,14.6561688,121.0888451
Apitong Street,14.6517481,121.0915817
Sampaguita Street,14.6570491,121.1315815
Sampaguita Street,14.6565966,121.1310956
Gold Street,14.6545687,121.1297846
Angelina A. Santos Compound,14.6592096,121.1220757
M. Favis Street,14.6587041,121.1226708
BF Street,14.6585709,121.1228421
B. Rivera Street,14.6584314,121.1230079
Rodeanna Compound 5,14.6582862,121.1231777
V. V. Soliven Homes,14.6524161,121.1267717
1st Avenue Street,14.658405,121.1333662
2nd Avenue Street,14.6579861,121.1331933
3rd Avenue Street,14.657684,121.1331184
1st Avenue Street,14.6578174,121.1318371
2nd Avenue Street,14.6575616,121.1318852
3rd Avenue Street,14.6573169,121.1319055
Galaxy Street,14.652378,121.1298462
Apollo Street,14.6527626,121.1298286
Venus Street,14.6531039,121.1297852
Orchids Street,14.6564008,121.1256349
Bonifacio Street,14.6418363,121.1015483
Sumulong Highway,14.6355429,121.0986347
Appaloosa Street,14.6445408,121.120568
Rome Street,14.6687259,121.1064179
3rd Avenue Street,14.6572271,121.1325432
Cardinal Street,14.6474166,121.1056145
Balante Creek,14.6327838,121.1019699
Marikina Heights,14.651425,121.1206466
Concepcion Dos,14.6411645,121.1195817
Calumpang,14.6250188,121.0893359
Industrial Valley,14.624977,121.0783433
Barangka,14.6352292,121.081728
Tañong,14.6364025,121.087474
Jesus Dela Peña,14.635513,121.0908819
San Roque,14.6251824,121.0999166
Santa Elena,14.6319747,121.099699
Santo Niño,14.6391467,121.1006776
Malanday,14.6480351,121.093213
Nangka,14.6691515,121.1091858
Tumana,14.6580069,121.0942503
Fortune,14.6603573,121.1267832
Parang,14.660634,121.1131568
Concepcion Uno,14.6526836,121.1060944
Balite,14.6665533,121.1262932
Sto Nino River Station,14.636008,121.093055
Tumana River Station,14.656461,121.096290
Nangka River Station,14.674044,121.109233
San Mateo River Station,14.679470,121.109699
Montalban River Station,14.733342,121.130296
Rodriguez River Station,14.737358,121.154666
Angono River Station,14.527046, 121.142380
Burgos River Station,14.721880, 121.144380
Wawa Dam,14.727971916522687, 121.19177045025477
Montalban,14.7373580,121.1546660
